year_quarter,sector,rating,next_rating,observed,recalculated
2013-10-01,industrie,AAA,AAA,0.9166666666666666,0.9879974798548494
2013-10-01,industrie,AAA,B,0.0,0.0
2013-10-01,industrie,AAA,BB,0.0,0.0
2013-10-01,industrie,AAA,BBB,0.0,0.00014997416161820616
2013-10-01,industrie,AAA,C,0.0,0.0
2013-10-01,industrie,AAA,D,0.0,0.0
2013-10-01,industrie,B,A,0.0,0.0
2013-10-01,industrie,B,AAA,0.0,0.0
2013-10-01,industrie,B,B,1.0,0.670460619908233
2013-10-01,industrie,B,BB,0.0,0.2951868181107782
2013-10-01,industrie,B,BBB,0.0,0.0
2013-10-01,industrie,B,C,0.0,0.03435256198098883
2013-10-01,industrie,B,D,0.0,0.0
2013-10-01,industrie,BB,A,0.5,0.0913349537003545
2013-10-01,industrie,BB,AAA,0.0,0.0
2013-10-01,industrie,BB,B,0.0,0.008981379288668127
2013-10-01,industrie,BB,BB,0.5,0.5861434107405868
2013-10-01,industrie,BB,BBB,0.0,0.3129341778815048
2013-10-01,industrie,BB,C,0.0,0.0003923111032643306
2013-10-01,industrie,BB,D,0.0,0.00021376728562139648
2013-10-01,industrie,BBB,A,0.030303030303030304,0.14857630335313332
2013-10-01,industrie,BBB,AAA,0.0,0.0
2013-10-01,industrie,BBB,B,0.0,4.292682702924785e-06
2013-10-01,industrie,BBB,BB,0.0,0.001442615385963033
2013-10-01,industrie,BBB,BBB,0.9696969696969697,0.8499767885782007
2013-10-01,industrie,BBB,C,0.0,0.0
2013-10-01,industrie,BBB,D,0.0,0.0
2013-10-01,industrie,C,A,0.0,0.0
2013-10-01,industrie,C,AAA,0.0,0.0
2013-10-01,industrie,C,B,1.0,0.3574990823018531
2013-10-01,industrie,C,BB,0.0,0.17291429603079478
2013-10-01,industrie,C,BBB,0.0,0.0
2013-10-01,industrie,C,C,0.0,0.4695866216673521
2013-10-01,industrie,C,D,0.0,0.0
2014-01-01,industrie,A,A,0.9814814814814815,0.9490984717548366
2014-01-01,industrie,A,AAA,0.0,0.048574681066985925
2014-01-01,industrie,A,B,0.0,0.0
2014-01-01,industrie,A,BB,0.0,6.0092761146438303e-05
2014-01-01,industrie,A,BBB,0.018518518518518517,0.0022667544170310388
2014-01-01,industrie,A,C,0.0,0.0
2014-01-01,industrie,A,D,0.0,0.0
2014-01-01,industrie,AAA,A,0.16666666666666666,0.0161957420171901
2014-01-01,industrie,AAA,AAA,0.8333333333333334,0.9835645054136808
2014-01-01,industrie,AAA,B,0.0,0.0
2014-01-01,industrie,AAA,BB,0.0,0.0
2014-01-01,industrie,AAA,BBB,0.0,0.00023975256912907813
2014-01-01,industrie,AAA,C,0.0,0.0
2014-01-01,industrie,AAA,D,0.0,0.0
2014-01-01,industrie,B,A,0.0,0.0
2014-01-01,industrie,B,AAA,0.0,0.0
2014-01-01,industrie,B,B,0.5,0.7010622781880482
2014-01-01,industrie,B,BB,0.5,0.2540856940869576
2014-01-01,industrie,B,BBB,0.0,0.0
2014-01-01,industrie,B,C,0.0,0.04485202772499421
2014-01-01,industrie,B,D,0.0,0.0
2014-01-01,industrie,BB,A,0.0,0.07416065469363198
2014-01-01,industrie,BB,AAA,0.0,0.0
2014-01-01,industrie,BB,B,0.0,0.012005315152921633
2014-01-01,industrie,BB,BB,1.0,0.6258872438000682
2014-01-01,industrie,BB,BBB,0.0,0.2870519922559692
2014-01-01,industrie,BB,C,0.0,0.0005694667437856594
2014-01-01,industrie,BB,D,0.0,0.00032532735362330684
2014-01-01,industrie,BBB,A,0.030303030303030304,0.1218169272472096
2014-01-01,industrie,BBB,AAA,0.0,0.0
2014-01-01,industrie,BBB,B,0.0,7.569760859543398e-06
2014-01-01,industrie,BBB,BB,0.0,0.002141530423890754
2014-01-01,industrie,BBB,BBB,0.9696969696969697,0.87603397256804
2014-01-01,industrie,BBB,C,0.0,0.0
2014-01-01,industrie,BBB,D,0.0,0.0
2014-01-01,industrie,C,A,0.0,0.0
2014-01-01,industrie,C,AAA,0.0,0.0
2014-01-01,industrie,C,B,0.0,0.33803489593521197
2014-01-01,industrie,C,BB,0.0,0.1431882391073731
2014-01-01,industrie,C,BBB,0.0,0.0
2014-01-01,industrie,C,C,0.0,0.5187768649574149
2014-01-01,industrie,C,D,0.0,0.0
2014-04-01,industrie,A,A,0.9818181818181818,0.9509619476318131
2014-04-01,industrie,A,AAA,0.0,0.04655892957721275
2014-04-01,industrie,A,B,0.0,0.0
2014-04-01,industrie,A,BB,0.0,6.527852754132717e-05
2014-04-01,industrie,A,BBB,0.01818181818181818,0.002413844263432846
2014-04-01,industrie,A,C,0.0,0.0
2014-04-01,industrie,A,D,0.0,0.0
2014-04-01,industrie,AAA,A,0.16666666666666666,0.01702829685511375
2014-04-01,industrie,AAA,AAA,0.8333333333333334,0.9827130290884267
2014-04-01,industrie,AAA,B,0.0,0.0
2014-04-01,industrie,AAA,BB,0.0,0.0
2014-04-01,industrie,AAA,BBB,0.0,0.00025867405645957196
2014-04-01,industrie,AAA,C,0.0,0.0
2014-04-01,industrie,AAA,D,0.0,0.0
2014-04-01,industrie,B,A,0.0,0.0
2014-04-01,industrie,B,AAA,0.0,0.0
2014-04-01,industrie,B,B,0.5,0.7055813994224073
2014-04-01,industrie,B,BB,0.5,0.2476100850402796
2014-04-01,industrie,B,BBB,0.0,0.0
2014-04-01,industrie,B,C,0.0,0.046808515537313106
2014-04-01,industrie,B,D,0.0,0.0
2014-04-01,industrie,BB,A,0.0,0.07158334865776239
2014-04-01,industrie,BB,AAA,0.0,0.0
2014-04-01,industrie,BB,B,0.0,0.012578980004917313
2014-04-01,industrie,BB,BB,1.0,0.6322035519867402
2014-04-01,industrie,BB,BBB,0.0,0.2826810617419193
2014-04-01,industrie,BB,C,0.0,0.0006048115425954282
2014-04-01,industrie,BB,D,0.0,0.000348246066065344
2014-04-01,industrie,BBB,A,0.0,0.11775310838798558
2014-04-01,industrie,BBB,AAA,0.0,0.0
2014-04-01,industrie,BBB,B,0.0,8.300147773062177e-06
2014-04-01,industrie,BBB,BB,0.0,0.002282533608467069
2014-04-01,industrie,BBB,BBB,1.0,0.8799560578557742
2014-04-01,industrie,BBB,C,0.0,0.0
2014-04-01,industrie,BBB,D,0.0,0.0
2014-04-01,industrie,C,A,0.0,0.0
2014-04-01,industrie,C,AAA,0.0,0.0
2014-04-01,industrie,C,B,0.0,0.33448049632729004
2014-04-01,industrie,C,BB,0.0,0.13864078468957897
2014-04-01,industrie,C,BBB,0.0,0.0
2014-04-01,industrie,C,C,0.0,0.526878718983131
2014-04-01,industrie,C,D,0.0,0.0
2014-07-01,industrie,A,A,0.9814814814814815,0.9509576840094269
2014-07-01,industrie,A,AAA,0.0,0.046563559200786586
2014-07-01,industrie,A,B,0.0,0.0
2014-07-01,industrie,A,BB,0.0,6.526593566562121e-05
2014-07-01,industrie,A,BBB,0.018518518518518517,0.0024134908541209076
2014-07-01,industrie,A,C,0.0,0.0
2014-07-01,industrie,A,D,0.0,0.0
2014-07-01,industrie,AAA,A,0.16666666666666666,0.017026310366749474
2014-07-01,industrie,AAA,AAA,0.8333333333333334,0.9827150613586046
2014-07-01,industrie,AAA,B,0.0,0.0
2014-07-01,industrie,AAA,BB,0.0,0.0
2014-07-01,industrie,AAA,BBB,0.0,0.0002586282746458453
2014-07-01,industrie,AAA,C,0.0,0.0
2014-07-01,industrie,AAA,D,0.0,0.0
2014-07-01,industrie,B,A,0.0,0.0
2014-07-01,industrie,B,AAA,0.0,0.0
2014-07-01,industrie,B,B,0.5,0.7055710240400769
2014-07-01,industrie,B,BB,0.5,0.2476251095774169
2014-07-01,industrie,B,BBB,0.0,0.0
2014-07-01,industrie,B,C,0.0,0.04680386638250617
2014-07-01,industrie,B,D,0.0,0.0
2014-07-01,industrie,BB,A,0.0,0.07158928848088553
2014-07-01,industrie,BB,AAA,0.0,0.0
2014-07-01,industrie,BB,B,0.0,0.012577613216664936
2014-07-01,industrie,BB,BB,1.0,0.632188882118421
2014-07-01,industrie,BB,BBB,0.0,0.28269129865628784
2014-07-01,industrie,BB,C,0.0,0.0006047267096065576
2014-07-01,industrie,BB,D,0.0,0.00034819081813425046
2014-07-01,industrie,BBB,A,0.0,0.11776248887976126
2014-07-01,industrie,BBB,AAA,0.0,0.0
2014-07-01,industrie,BBB,B,0.0,8.298365720991884e-06
2014-07-01,industrie,BBB,BB,0.0,0.002282194640870679
2014-07-01,industrie,BBB,BBB,1.0,0.8799470181136471
2014-07-01,industrie,BBB,C,0.0,0.0
2014-07-01,industrie,BBB,D,0.0,0.0
2014-07-01,industrie,C,A,0.0,0.0
2014-07-01,industrie,C,AAA,0.0,0.0
2014-07-01,industrie,C,B,0.0,0.3344889042335081
2014-07-01,industrie,C,BB,0.0,0.1386512922361054
2014-07-01,industrie,C,BBB,0.0,0.0
2014-07-01,industrie,C,C,0.0,0.5268598035303865
2014-07-01,industrie,C,D,0.0,0.0
2014-10-01,industrie,A,A,1.0,0.9334930768361478
2014-10-01,industrie,A,AAA,0.0,0.06504266795884639
2014-10-01,industrie,A,B,0.0,0.0
2014-10-01,industrie,A,BB,0.0,3.29232615652062e-05
2014-10-01,industrie,A,BBB,0.0,0.0014313319434406245
2014-10-01,industrie,A,C,0.0,0.0
2014-10-01,industrie,A,D,0.0,0.0
2014-10-01,industrie,AAA,A,0.07692307692307693,0.01120384809789501
2014-10-01,industrie,AAA,AAA,0.9230769230769231,0.9886582464067002
2014-10-01,industrie,AAA,B,0.0,0.0
2014-10-01,industrie,AAA,BB,0.0,0.0
2014-10-01,industrie,AAA,BBB,0.0,0.0001379054954048538
2014-10-01,industrie,AAA,C,0.0,0.0
2014-10-01,industrie,AAA,D,0.0,0.0
2014-10-01,industrie,B,A,0.0,0.0
2014-10-01,industrie,B,AAA,0.0,0.0
2014-10-01,industrie,B,B,0.0,0.6645537161873013
2014-10-01,industrie,B,BB,0.5,0.30271081929390176
2014-10-01,industrie,B,BBB,0.0,0.0
2014-10-01,industrie,B,C,0.5,0.03273546451879699
2014-10-01,industrie,B,D,0.0,0.0
2014-10-01,industrie,BB,A,0.0,0.0946342276696317
2014-10-01,industrie,BB,AAA,0.0,0.0
2014-10-01,industrie,BB,B,0.0,0.008524355227858684
2014-10-01,industrie,BB,BB,1.0,0.5789399197068971
2014-10-01,industrie,BB,BBB,0.0,0.3173362042418747
2014-10-01,industrie,BB,C,0.0,0.00036697342702708496
2014-10-01,industrie,BB,D,0.0,0.00019831972671079288
2014-10-01,industrie,BBB,A,0.0,0.15365469389132613
2014-10-01,industrie,BBB,AAA,0.0,0.0
2014-10-01,industrie,BBB,B,0.0,3.879711787260557e-06
2014-10-01,industrie,BBB,BB,0.02702702702702703,0.0013439244654737763
2014-10-01,industrie,BBB,BBB,0.972972972972973,0.8449975019314129
2014-10-01,industrie,BBB,C,0.0,0.0
2014-10-01,industrie,BBB,D,0.0,0.0
2014-10-01,industrie,C,A,0.0,0.0
2014-10-01,industrie,C,AAA,0.0,0.0
2014-10-01,industrie,C,B,0.0,0.3605117646376117
2014-10-01,industrie,C,BB,0.0,0.17851571944487854
2014-10-01,industrie,C,BBB,0.0,0.0
2014-10-01,industrie,C,C,0.0,0.46097251591750976
2014-10-01,industrie,C,D,0.0,0.0
2015-01-01,industrie,A,A,1.0,0.8817371158858198
2015-01-01,industrie,A,AAA,0.0,0.11778421493009739
2015-01-01,industrie,A,B,0.0,0.0
2015-01-01,industrie,A,BB,0.0,7.856638916232243e-06
2015-01-01,industrie,A,BBB,0.0,0.0004708125451665863
2015-01-01,industrie,A,C,0.0,0.0
2015-01-01,industrie,A,D,0.0,0.0
2015-01-01,industrie,AAA,A,0.0,0.004538858912188007
2015-01-01,industrie,AAA,AAA,1.0,0.9954243890150828
2015-01-01,industrie,AAA,B,0.0,0.0
2015-01-01,industrie,AAA,BB,0.0,0.0
2015-01-01,industrie,AAA,BBB,0.0,3.675207272918766e-05
2015-01-01,industrie,AAA,C,0.0,0.0
2015-01-01,industrie,AAA,D,0.0,0.0
2015-01-01,industrie,B,A,0.0,0.0
2015-01-01,industrie,B,AAA,0.0,0.0
2015-01-01,industrie,B,B,0.0,0.5599335581871948
2015-01-01,industrie,B,BB,0.5,0.42505005586430333
2015-01-01,industrie,B,BBB,0.0,0.0
2015-01-01,industrie,B,C,0.5,0.015016385948501845
2015-01-01,industrie,B,D,0.0,0.0
2015-01-01,industrie,BB,A,0.0,0.15553984707621515
2015-01-01,industrie,BB,AAA,0.0,1.1102230246251565e-16
2015-01-01,industrie,BB,B,0.0,0.0036984339543958277
2015-01-01,industrie,BB,BB,0.5,0.4653022962860802
2015-01-01,industrie,BB,BBB,0.5,0.37527088130200836
2015-01-01,industrie,BB,C,0.0,0.00012754755583780936
2015-01-01,industrie,BB,D,0.0,6.0993825462509493e-05
2015-01-01,industrie,BBB,A,0.0,0.24407477294743918
2015-01-01,industrie,BBB,AAA,0.0,0.0
2015-01-01,industrie,BBB,B,0.0,7.959245866328965e-07
2015-01-01,industrie,BBB,BB,0.0,0.0004364035682587938
2015-01-01,industrie,BBB,BBB,1.0,0.7554880275597154
2015-01-01,industrie,BBB,C,0.0,0.0
2015-01-01,industrie,BBB,D,0.0,0.0
2015-01-01,industrie,C,A,0.0,0.0
2015-01-01,industrie,C,AAA,0.0,0.0
2015-01-01,industrie,C,B,0.0,0.38835077394361756
2015-01-01,industrie,C,BB,0.0,0.2764542921729439
2015-01-01,industrie,C,BBB,0.0,0.0
2015-01-01,industrie,C,C,0.0,0.3351949338834385
2015-01-01,industrie,C,D,0.0,0.0
2015-04-01,industrie,A,A,0.9827586206896551,0.9376737093982281
2015-04-01,industrie,A,AAA,0.0,0.06068446800605376
2015-04-01,industrie,A,B,0.0,0.0
2015-04-01,industrie,A,BB,0.0,3.818295578113353e-05
2015-04-01,industrie,A,BBB,0.017241379310344827,0.0016036396399369299
2015-04-01,industrie,A,C,0.0,0.0
2015-04-01,industrie,A,D,0.0,0.0
2015-04-01,industrie,AAA,A,0.0,0.012276311475010142
2015-04-01,industrie,AAA,AAA,1.0,0.9875656363537678
2015-04-01,industrie,AAA,B,0.0,0.0
2015-04-01,industrie,AAA,BB,0.0,0.0
2015-04-01,industrie,AAA,BBB,0.0,0.0001580521712220561
2015-04-01,industrie,AAA,C,0.0,0.0
2015-04-01,industrie,AAA,D,0.0,0.0
2015-04-01,industrie,B,A,0.0,0.0
2015-04-01,industrie,B,AAA,0.0,0.0
2015-04-01,industrie,B,B,0.0,0.6740927943266568
2015-04-01,industrie,B,BB,0.0,0.29050588018055423
2015-04-01,industrie,B,BBB,0.0,0.0
2015-04-01,industrie,B,C,1.0,0.035401325492788994
2015-04-01,industrie,B,D,0.0,0.0
2015-04-01,industrie,BB,A,0.0,0.08930692344594937
2015-04-01,industrie,BB,AAA,0.0,0.0
2015-04-01,industrie,BB,B,0.0,0.009279081231768198
2015-04-01,industrie,BB,BB,0.6666666666666666,0.5906367761244277
2015-04-01,industrie,BB,BBB,0.3333333333333333,0.3101441538973795
2015-04-01,industrie,BB,C,0.0,0.000409029437623131
2015-04-01,industrie,BB,D,0.0,0.00022403586285210276
2015-04-01,industrie,BBB,A,0.02857142857142857,0.14544487742141798
2015-04-01,industrie,BBB,AAA,0.0,0.0
2015-04-01,industrie,BBB,B,0.0,4.573178067536353e-06
2015-04-01,industrie,BBB,BB,0.0,0.0015079312785506688
2015-04-01,industrie,BBB,BBB,0.9714285714285714,0.8530426181219638
2015-04-01,industrie,BBB,C,0.0,0.0
2015-04-01,industrie,BBB,D,0.0,0.0
2015-04-01,industrie,C,A,0.0,0.0
2015-04-01,industrie,C,AAA,0.0,0.0
2015-04-01,industrie,C,B,0.0,0.35554154151521666
2015-04-01,industrie,C,BB,0.0,0.1694542606197642
2015-04-01,industrie,C,BBB,0.0,0.0
2015-04-01,industrie,C,C,0.0,0.47500419786501913
2015-04-01,industrie,C,D,0.0,0.0
2015-07-01,industrie,A,A,0.9830508474576272,0.9196587409441074
2015-07-01,industrie,A,AAA,0.0,0.07930324857474602
2015-07-01,industrie,A,B,0.0,0.0
2015-07-01,industrie,A,BB,0.0,2.1126002854819673e-05
2015-07-01,industrie,A,BBB,0.01694915254237288,0.0010168844782918293
2015-07-01,industrie,A,C,0.0,0.0
2015-07-01,industrie,A,D,0.0,0.0
2015-07-01,industrie,AAA,A,0.08333333333333333,0.008501101489061032
2015-07-01,industrie,AAA,AAA,0.9166666666666666,0.9914072578577782
2015-07-01,industrie,AAA,B,0.0,0.0
2015-07-01,industrie,AAA,BB,0.0,0.0
2015-07-01,industrie,AAA,BBB,0.0,9.16406531607664e-05
2015-07-01,industrie,AAA,C,0.0,0.0
2015-07-01,industrie,AAA,D,0.0,0.0
2015-07-01,industrie,B,A,0.0,0.0
2015-07-01,industrie,B,AAA,0.0,0.0
2015-07-01,industrie,B,B,0.0,0.6342342847815582
2015-07-01,industrie,B,BB,0.0,0.3399395800230174
2015-07-01,industrie,B,BBB,0.0,0.0
2015-07-01,industrie,B,C,1.0,0.02582613519542448
2015-07-01,industrie,B,D,0.0,0.0
2015-07-01,industrie,BB,A,0.0,0.1116895693175819
2015-07-01,industrie,BB,AAA,0.0,0.0
2015-07-01,industrie,BB,B,0.0,0.006600563653450353
2015-07-01,industrie,BB,BB,0.5,0.54365511543604
2015-07-01,industrie,BB,BBB,0.5,0.33765213775054037
2015-07-01,industrie,BB,C,0.0,0.00026494613557426336
2015-07-01,industrie,BB,D,0.0,0.0001376677068131389
2015-07-01,industrie,BBB,A,0.02857142857142857,0.17959953260818495
2015-07-01,industrie,BBB,AAA,0.0,0.0
2015-07-01,industrie,BBB,B,0.0,2.3730580281475087e-06
2015-07-01,industrie,BBB,BB,0.0,0.0009507459792730435
2015-07-01,industrie,BBB,BBB,0.9714285714285714,0.8194473483545138
2015-07-01,industrie,BBB,C,0.0,0.0
2015-07-01,industrie,BBB,D,0.0,0.0
2015-07-01,industrie,C,A,0.0,0.0
2015-07-01,industrie,C,AAA,0.0,0.0
2015-07-01,industrie,C,B,0.0,0.37308067249726995
2015-07-01,industrie,C,BB,0.0,0.20695145037761664
2015-07-01,industrie,C,BBB,0.0,0.0
2015-07-01,industrie,C,C,0.0,0.4199678771251134
2015-07-01,industrie,C,D,0.0,0.0
2015-10-01,industrie,A,A,0.9824561403508771,0.941531044332172
2015-10-01,industrie,A,AAA,0.0,0.001834878668496298
2015-10-01,industrie,A,B,0.0,0.0
2015-10-01,industrie,A,BB,0.0,0.004670100969049611
2015-10-01,industrie,A,BBB,0.017543859649122806,0.051963976030282064
2015-10-01,industrie,A,C,0.0,0.0
2015-10-01,industrie,A,D,0.0,0.0
2015-10-01,industrie,AAA,A,0.08333333333333333,0.17510502078037948
2015-10-01,industrie,AAA,AAA,0.9166666666666666,0.8125285097525916
2015-10-01,industrie,AAA,B,0.0,0.0
2015-10-01,industrie,AAA,BB,0.0,0.0
2015-10-01,industrie,AAA,BBB,0.0,0.012366469467028974
2015-10-01,industrie,AAA,C,0.0,0.0
2015-10-01,industrie,AAA,D,0.0,0.0
2015-10-01,industrie,B,A,0.0,0.0
2015-10-01,industrie,B,AAA,0.0,0.0
2015-10-01,industrie,B,B,0.0,0.6456561287817053
2015-10-01,industrie,B,BB,0.0,0.02818974457811596
2015-10-01,industrie,B,BBB,0.0,0.0
2015-10-01,industrie,B,C,0.0,0.3261541266401788
2015-10-01,industrie,B,D,0.0,0.0
2015-10-01,industrie,BB,A,0.0,0.004855264545990057
2015-10-01,industrie,BB,AAA,0.0,0.0
2015-10-01,industrie,BB,B,0.0,0.11443294893374466
2015-10-01,industrie,BB,BB,0.5,0.7944962096174596
2015-10-01,industrie,BB,BBB,0.5,0.06251023862865968
2015-10-01,industrie,BB,C,0.0,0.012073780601541254
2015-10-01,industrie,BB,D,0.0,0.01163155767260476
2015-10-01,industrie,BBB,A,0.05714285714285714,0.007924919477302894
2015-10-01,industrie,BBB,AAA,0.0,0.0
2015-10-01,industrie,BBB,B,0.0,0.0010341500632087641
2015-10-01,industrie,BBB,BB,0.0,0.0527738259253921
2015-10-01,industrie,BBB,BBB,0.9428571428571428,0.9382671045340962
2015-10-01,industrie,BBB,C,0.0,0.0
2015-10-01,industrie,BBB,D,0.0,0.0
2015-10-01,industrie,C,A,0.0,0.0
2015-10-01,industrie,C,AAA,0.0,0.0
2015-10-01,industrie,C,B,0.0,0.08754646022934542
2015-10-01,industrie,C,BB,0.0,0.01037486956458089
2015-10-01,industrie,C,BBB,0.0,0.0
2015-10-01,industrie,C,C,1.0,0.9020786702060737
2015-10-01,industrie,C,D,0.0,0.0
2016-01-01,industrie,A,A,0.9824561403508771,0.9392018494992799
2016-01-01,industrie,A,AAA,0.0,0.0017145686637104474
2016-01-01,industrie,A,B,0.0,0.0
2016-01-01,industrie,A,BB,0.0,0.004966047935030256
2016-01-01,industrie,A,BBB,0.017543859649122806,0.05411753390197938
2016-01-01,industrie,A,C,0.0,0.0
2016-01-01,industrie,A,D,0.0,0.0
2016-01-01,industrie,AAA,A,0.08333333333333333,0.18015854161511552
2016-01-01,industrie,AAA,AAA,0.9166666666666666,0.8067803051548965
2016-01-01,industrie,AAA,B,0.0,0.0
2016-01-01,industrie,AAA,BB,0.0,0.0
2016-01-01,industrie,AAA,BBB,0.0,0.013061153229987979
2016-01-01,industrie,AAA,C,0.0,0.0
2016-01-01,industrie,AAA,D,0.0,0.0
2016-01-01,industrie,B,A,0.0,0.0
2016-01-01,industrie,B,AAA,0.0,0.0
2016-01-01,industrie,B,B,0.0,0.6393332998174207
2016-01-01,industrie,B,BB,0.0,0.02684987717060283
2016-01-01,industrie,B,BBB,0.0,0.0
2016-01-01,industrie,B,C,0.0,0.33381682301197646
2016-01-01,industrie,B,D,0.0,0.0
2016-01-01,industrie,BB,A,0.0,0.004589262920373871
2016-01-01,industrie,BB,AAA,0.0,0.0
2016-01-01,industrie,BB,B,0.0,0.11764522766255979
2016-01-01,industrie,BB,BB,1.0,0.7926683027994321
2016-01-01,industrie,BB,BBB,0.0,0.060288712858341365
2016-01-01,industrie,BB,C,0.0,0.012575256899825657
2016-01-01,industrie,BB,D,0.0,0.012233236859467192
2016-01-01,industrie,BBB,A,0.05714285714285714,0.007476509286484356
2016-01-01,industrie,BBB,AAA,0.0,0.0
2016-01-01,industrie,BBB,B,0.0,0.0011100684014692858
2016-01-01,industrie,BBB,BB,0.0,0.055050980457053464
2016-01-01,industrie,BBB,BBB,0.9428571428571428,0.9363624418549928
2016-01-01,industrie,BBB,C,0.0,0.0
2016-01-01,industrie,BBB,D,0.0,0.0
2016-01-01,industrie,C,A,0.0,0.0
2016-01-01,industrie,C,AAA,0.0,0.0
2016-01-01,industrie,C,B,0.0,0.08450771635812626
2016-01-01,industrie,C,BB,0.0,0.009806575399183837
2016-01-01,industrie,C,BBB,0.0,0.0
2016-01-01,industrie,C,C,1.0,0.9056857082426899
2016-01-01,industrie,C,D,0.0,0.0
2016-04-01,industrie,A,A,1.0,0.9428639425238693
2016-04-01,industrie,A,AAA,0.0,0.001909423699743118
2016-04-01,industrie,A,B,0.0,0.0
2016-04-01,industrie,A,BB,0.0,0.004502944339405179
2016-04-01,industrie,A,BBB,0.0,0.050723689436982376
2016-04-01,industrie,A,C,0.0,0.0
2016-04-01,industrie,A,D,0.0,0.0
2016-04-01,industrie,AAA,A,0.047619047619047616,0.17215793115501718
2016-04-01,industrie,AAA,AAA,0.9523809523809523,0.8158703208250471
2016-04-01,industrie,AAA,B,0.0,0.0
2016-04-01,industrie,AAA,BB,0.0,0.0
2016-04-01,industrie,AAA,BBB,0.0,0.011971748019935797
2016-04-01,industrie,AAA,C,0.0,0.0
2016-04-01,industrie,AAA,D,0.0,0.0
2016-04-01,industrie,B,A,0.0,0.0
2016-04-01,industrie,B,AAA,0.0,0.0
2016-04-01,industrie,B,B,0.0,0.6493274092275462
2016-04-01,industrie,B,BB,0.0,0.029006174735089596
2016-04-01,industrie,B,BBB,0.0,0.0
2016-04-01,industrie,B,C,0.0,0.32166641603736423
2016-04-01,industrie,B,D,0.0,0.0
2016-04-01,industrie,BB,A,0.0,0.005018597883260423
2016-04-01,industrie,BB,AAA,0.0,0.0
2016-04-01,industrie,BB,B,0.0,0.11256011263142326
2016-04-01,industrie,BB,BB,1.0,0.7954983685144523
2016-04-01,industrie,BB,BBB,0.0,0.06384897308549409
2016-04-01,industrie,BB,C,0.0,0.011785241464283254
2016-04-01,industrie,BB,D,0.0,0.01128870642108659
2016-04-01,industrie,BBB,A,0.025,0.00820047258224954
2016-04-01,industrie,BBB,AAA,0.0,0.0
2016-04-01,industrie,BBB,B,0.0,0.0009916168150365919
2016-04-01,industrie,BBB,BB,0.025,0.05146490139695583
2016-04-01,industrie,BBB,BBB,0.95,0.9393430092057581
2016-04-01,industrie,BBB,C,0.0,0.0
2016-04-01,industrie,BBB,D,0.0,0.0
2016-04-01,industrie,C,A,0.0,0.0
2016-04-01,industrie,C,AAA,0.0,0.0
2016-04-01,industrie,C,B,0.0,0.08937316580239796
2016-04-01,industrie,C,BB,0.0,0.01072350862499083
2016-04-01,industrie,C,BBB,0.0,0.0
2016-04-01,industrie,C,C,1.0,0.8999033255726112
2016-04-01,industrie,C,D,0.0,0.0
2016-07-01,industrie,A,A,1.0,0.9708137791789913
2016-07-01,industrie,A,AAA,0.0,0.006392137042899093
2016-07-01,industrie,A,B,0.0,0.0
2016-07-01,industrie,A,BB,0.0,0.0012854980343343823
2016-07-01,industrie,A,BBB,0.0,0.021508585743775253
2016-07-01,industrie,A,C,0.0,0.0
2016-07-01,industrie,A,D,0.0,0.0
2016-07-01,industrie,AAA,A,0.0,0.09243258562273159
2016-07-01,industrie,AAA,AAA,1.0,0.90367268566313
2016-07-01,industrie,AAA,B,0.0,0.0
2016-07-01,industrie,AAA,BB,0.0,0.0
2016-07-01,industrie,AAA,BBB,0.0,0.003894728714138447
2016-07-01,industrie,AAA,C,0.0,0.0
2016-07-01,industrie,AAA,D,0.0,0.0
2016-07-01,industrie,B,A,0.0,0.0
2016-07-01,industrie,B,AAA,0.0,0.0
2016-07-01,industrie,B,B,1.0,0.7390005552208041
2016-07-01,industrie,B,BB,0.0,0.06777395674074504
2016-07-01,industrie,B,BBB,0.0,0.0
2016-07-01,industrie,B,C,0.0,0.19322548803845085
2016-07-01,industrie,B,D,0.0,0.0
2016-07-01,industrie,BB,A,0.0,0.013700159394645528
2016-07-01,industrie,BB,AAA,0.0,0.0
2016-07-01,industrie,BB,B,0.0,0.06185821656765554
2016-07-01,industrie,BB,BB,1.0,0.7967553250948405
2016-07-01,industrie,BB,BBB,0.0,0.11861797066381552
2016-07-01,industrie,BB,C,0.0,0.005035262453915665
2016-07-01,industrie,BB,D,0.0,0.00403306582512732
2016-07-01,industrie,BBB,A,0.022727272727272728,0.02292120596070024
2016-07-01,industrie,BBB,AAA,0.0,0.0
2016-07-01,industrie,BBB,B,0.0,0.00023635759518292297
2016-07-01,industrie,BBB,BB,0.022727272727272728,0.021222217294998725
2016-07-01,industrie,BBB,BBB,0.9545454545454546,0.9556202191491181
2016-07-01,industrie,BBB,C,0.0,0.0
2016-07-01,industrie,BBB,D,0.0,0.0
2016-07-01,industrie,C,A,0.0,0.0
2016-07-01,industrie,C,AAA,0.0,0.0
2016-07-01,industrie,C,B,0.0,0.16106468585162426
2016-07-01,industrie,C,BB,0.0,0.028914380288357355
2016-07-01,industrie,C,BBB,0.0,0.0
2016-07-01,industrie,C,C,1.0,0.8100209338600184
2016-07-01,industrie,C,D,0.0,0.0
2016-10-01,industrie,A,A,0.972972972972973,0.9496253873192665
2016-10-01,industrie,A,AAA,0.02702702702702703,0.048006216896668286
2016-10-01,industrie,A,B,0.0,0.0
